1580860800,9158.95,9158.95,9158.94,9158.94,0.33,2
1580864400,9196.9,9196.9,9196.9,9196.9,0.05427804,1
1580868000,9157.58,9157.58,9157.58,9157.58,0.0288047,1
1580878800,9221.1,9221.1,9199.59,9199.59,0.05968986,5
1580886000,9224.1,9224.11,9224.1,9224.11,0.02021398,4
1580889600,9217.5,9217.5,9217.2,9217.2,0.03183232,2
1580896800,9316.78,9382.3,9316.78,9382.3,0.30123013,3
1580900400,9377.83,9377.83,9377.83,9377.83,0.00945347,1
1580904000,9400.0,9400.0,9400.0,9400.0,0.15,1
1580907600,9428.86,9428.86,9413.08,9413.08,0.65522,4
1580918400,9488.8,9507.79,9488.8,9507.79,0.006,3
1580925600,9584.87,9714.0,9584.87,9676.02,3.17552572,40
1580929200,9669.08,9669.08,9669.08,9669.08,0.04393367,1
1580932800,9673.53,9705.8,9673.53,9705.8,0.54235269,6
1580936400,9693.2,9704.3,9674.9,9704.3,0.68603496,15
1580940000,9637.73,9643.1,9621.64,9621.64,0.056,4
1580943600,9642.95,9642.95,9588.13,9629.66,0.30482497,8
1580947200,9609.62,9609.62,9559.42,9559.42,0.018,9
1580968800,9620.88,9669.71,9620.24,9656.72,1.47886785,17
1580972400,9603.38,9603.38,9603.38,9603.38,0.1,1
1580976000,9593.38,9637.0,9593.38,9637.0,1.23589416,13
1580979600,9628.24,9633.73,9628.24,9633.73,0.177959,8
1580986800,9653.9,9653.9,9653.9,9653.9,0.1,1
1580990400,9716.68,9765.65,9716.68,9742.66,0.58193373,11
1580994000,9701.21,9701.22,9661.31,9661.31,0.10629458,4
1580997600,9817.1,9817.1,9817.1,9817.1,0.19437962,10
1581001200,9789.54,9789.54,9760.5,9760.5,0.64365309,8
1581004800,9800.14,9800.14,9800.14,9800.14,0.0376,1
1581008400,9759.0,9768.9,9759.0,9768.9,0.01797373,2
1581012000,9703.7,9743.9,9703.7,9743.9,1.10859428,17
1581015600,9707.43,9707.43,9707.43,9707.43,0.05,1
1581019200,9728.42,9738.45,9728.42,9738.45,0.015428,2
1581022800,9781.5,9781.5,9748.0,9748.0,0.33428094,8
1581030000,9745.7,9745.7,9745.7,9745.7,0.04232179,1
1581037200,9804.8,9804.8,9788.2,9788.2,0.07189627,3
1581048000,9745.0,9745.0,9745.0,9745.0,0.1,2
1581051600,9782.3,9782.3,9782.3,9782.3,0.0199,1
1581062400,9770.4,9770.4,9770.4,9770.4,0.05412581,2
1581066000,9760.0,9770.9,9760.0,9760.6,0.67636304,14
1581073200,9850.33,9850.33,9826.05,9826.05,0.30049201,6
1581076800,9794.13,9794.13,9718.78,9724.7,0.21741403,5
1581091200,9800.26,9800.26,9780.18,9780.18,2.2401,7
1581094800,9766.11,9769.0,9765.4,9769.0,3.425,38
1581102000,9759.93,9772.4,9759.93,9772.4,0.87656404,7
1581109200,9726.42,9759.15,9726.42,9759.15,0.12072719,3
1581112800,9745.16,9790.13,9745.16,9790.13,0.09023463,11
1581116400,9785.14,9807.64,9785.14,9807.64,0.09553,3
1581120000,9785.2,9785.2,9785.2,9785.2,0.10035,2
1581127200,9770.43,9771.43,9724.67,9724.67,0.39348939,6
1581148800,9805.0,9805.0,9804.97,9805.0,0.14557031,12
1581159600,9795.81,9795.81,9795.8,9795.8,0.05103218,4
1581163200,9824.5,9824.5,9824.5,9824.5,0.00576075,1
1581166800,9826.79,9849.0,9822.09,9822.1,0.43680448,8
1581170400,9809.19,9832.7,9806.8,9832.7,2.43073582,12
1581174000,9830.6,9836.1,9830.6,9836.1,0.45970011,5
1581177600,9833.1,9833.1,9833.1,9833.1,0.4071,6
1581181200,9881.96,9881.96,9872.08,9872.08,0.1362674,3
1581188400,9855.45,9857.72,9855.45,9857.72,0.839031,4
1581195600,9883.16,9910.49,9883.16,9910.49,0.255,4
1581199200,9894.2,9894.2,9894.2,9894.2,0.79107694,7
1581202800,9896.8,9897.4,9896.8,9897.4,0.04651986,4
1581206400,9946.7,9946.7,9946.7,9946.7,0.13213214,1
1581213600,9935.41,9957.53,9935.4,9953.2,0.70015169,28
1581220800,10059.41,10093.68,10059.41,10077.7,0.01087,5
1581224400,10079.0,10079.0,10079.0,10079.0,0.11330554,2
1581228000,10108.1,10108.1,10108.1,10108.1,0.066,3
1581235200,10139.0,10139.0,10139.0,10139.0,0.066,1
1581246000,10122.71,10122.71,10122.71,10122.71,0.00267,1
1581253200,10121.97,10121.97,10121.97,10121.97,0.010549,2
1581260400,10087.08,10092.29,10040.2,10092.29,0.59485389,12
1581271200,10049.57,10049.57,10043.6,10043.6,0.55,3
